KPATH	Energy	plor_direction	196	450
# band 1
2.211400	-50.593254	0.471000
2.227180	-50.592698	0.470000
2.242950	-50.592075	0.469000
2.258720	-50.591424	0.468000
2.274500	-50.590745	0.467000
2.290270	-50.590039	0.466000
2.306050	-50.589305	0.464000
2.321820	-50.588523	0.463000
2.337600	-50.587737	0.461000
2.353370	-50.586927	0.460000
2.369140	-50.586126	0.458000
2.384920	-50.585267	0.456000
2.400690	-50.584387	0.455000
2.416470	-50.583555	0.453000
2.432240	-50.582631	0.451000
2.448020	-50.581614	0.449000
2.463790	-50.580664	0.447000
2.479560	-50.579685	0.445000
2.495340	-50.578687	0.443000
2.511110	-50.577676	0.440000
2.526890	-50.576649	0.438000
2.542660	-50.575609	0.436000
2.558440	-50.574557	0.433000
2.574210	-50.573496	0.431000
2.589990	-50.572425	0.428000
2.605760	-50.571322	0.426000
2.621530	-50.570236	0.423000
2.637310	-50.569146	0.420000
2.653080	-50.568125	0.417000
2.668860	-50.567020	0.414000
2.684630	-50.565911	0.411000
2.700410	-50.564800	0.408000
2.716180	-50.563682	0.430000
2.716180	-50.563682	0.430000
2.730700	-50.563682	0.435000
2.745210	-50.563687	0.193000
2.759730	-50.563661	-0.111000
2.774240	-50.563646	-0.173000
2.788760	-50.563612	-0.198000
2.803270	-50.563585	-0.214000
2.817790	-50.563538	-0.221000
2.832310	-50.563465	-0.226000
2.846820	-50.563411	-0.229000
2.861340	-50.563334	-0.232000
2.875850	-50.563264	-0.234000
2.890370	-50.563187	-0.235000
2.904890	-50.563105	-0.236000
2.919400	-50.563017	-0.237000
2.933920	-50.562911	-0.238000
2.948430	-50.562815	-0.239000
2.962950	-50.562710	-0.239000
2.977460	-50.562608	-0.240000
2.991980	-50.562503	-0.240000
3.006500	-50.562397	-0.240000
3.021010	-50.562278	-0.241000
3.035530	-50.562168	-0.241000
3.050040	-50.562058	-0.241000
3.064560	-50.561948	-0.241000
3.079080	-50.561833	-0.241000
3.093590	-50.561722	-0.242000
3.108110	-50.561612	-0.242000
3.122620	-50.561494	-0.242000
3.137140	-50.561387	-0.242000
3.151650	-50.561252	-0.242000
3.166170	-50.561153	-0.242000
3.180690	-50.561041	-0.242000
3.195200	-50.560945	-0.242000
3.209720	-50.560843	-0.242000
3.224230	-50.560742	-0.243000
3.238750	-50.560678	-0.243000
3.253260	-50.560619	-0.243000
3.267780	-50.560546	-0.243000
3.282300	-50.560448	-0.243000
3.296810	-50.560385	-0.243000
3.311330	-50.560346	-0.243000
3.325840	-50.560295	-0.243000
3.340360	-50.560257	-0.243000
3.354880	-50.560218	-0.243000
3.369390	-50.560197	-0.243000
3.383910	-50.560178	-0.243000
3.398420	-50.560160	-0.243000
3.412940	-50.560133	-0.243000
3.427450	-50.560124	-0.243000
3.427450	-50.560124	-0.243000
3.435830	-50.560127	-0.243000
3.444220	-50.560120	-0.243000
3.452600	-50.560108	-0.242000
3.460980	-50.560073	-0.241000
3.469360	-50.560052	-0.240000
3.477740	-50.560026	-0.239000
3.486120	-50.559997	-0.237000
3.494500	-50.559979	-0.236000
3.502880	-50.559941	-0.234000
3.511260	-50.559920	-0.231000
3.519640	-50.559874	-0.229000
3.528020	-50.559814	-0.226000
3.536400	-50.559761	-0.223000
3.544780	-50.559705	-0.220000
3.553160	-50.559647	-0.217000
3.561550	-50.559586	-0.213000
3.569930	-50.559522	-0.209000
3.578310	-50.559448	-0.205000
3.586690	-50.559381	-0.201000
3.595070	-50.559289	-0.196000
3.603450	-50.559240	-0.191000
3.611830	-50.559169	-0.186000
3.620210	-50.559097	-0.181000
3.628590	-50.559026	-0.175000
3.636970	-50.558955	-0.170000
3.645350	-50.558891	-0.164000
3.653730	-50.558821	-0.158000
3.662110	-50.558724	-0.151000
3.670490	-50.558655	-0.145000
3.678880	-50.558589	-0.138000
3.687260	-50.558525	-0.131000
3.695640	-50.558462	-0.124000
3.704020	-50.558403	-0.117000
3.712400	-50.558336	-0.110000
3.720780	-50.558282	-0.103000
3.729160	-50.558246	-0.096000
3.737540	-50.558201	-0.088000
3.745920	-50.558156	-0.081000
3.754300	-50.558134	-0.073000
3.762680	-50.558112	-0.066000
3.771060	-50.558076	-0.058000
3.779440	-50.558045	-0.051000
3.787820	-50.558018	-0.043000
3.796210	-50.558017	-0.036000
3.804590	-50.557998	-0.028000
3.812970	-50.557982	-0.021000
3.821350	-50.557972	-0.014000
3.829730	-50.557965	-0.006000
3.838110	-50.557963	0.001000
3.838110	-50.557963	0.001000
3.854870	-50.557973	0.015000
3.871630	-50.557997	0.029000
3.888390	-50.558039	0.042000
3.905150	-50.558081	0.055000
3.921920	-50.558139	0.067000
3.938680	-50.558190	0.079000
3.955440	-50.558279	0.090000
3.972200	-50.558399	0.100000
3.988960	-50.558530	0.110000
4.005720	-50.558651	0.120000
4.022480	-50.558796	0.128000
4.039250	-50.558955	0.137000
4.056010	-50.559083	0.145000
4.072770	-50.559241	0.152000
4.089530	-50.559421	0.159000
4.106290	-50.559600	0.166000
4.123050	-50.559773	0.172000
4.139810	-50.559949	0.177000
4.156580	-50.560117	0.183000
4.173340	-50.560298	0.188000
4.190100	-50.560463	0.193000
4.206860	-50.560645	0.197000
4.223620	-50.560813	0.201000
4.240380	-50.561002	0.205000
4.257140	-50.561176	0.209000
4.273910	-50.561378	0.212000
4.290670	-50.561548	0.215000
4.307430	-50.561715	0.218000
4.324190	-50.561900	0.221000
4.340950	-50.562058	0.224000
4.357710	-50.562207	0.227000
4.374470	-50.562355	0.229000
4.391240	-50.562519	0.231000
4.408000	-50.562670	0.233000
4.424760	-50.562783	0.235000
4.441520	-50.562904	0.237000
4.458280	-50.563030	0.239000
4.475040	-50.563135	0.242000
4.491800	-50.563249	0.244000
4.508560	-50.563320	0.246000
4.525330	-50.563400	0.249000
4.542090	-50.563478	0.252000
4.558850	-50.563531	0.257000
4.575610	-50.563591	0.264000
4.592370	-50.563646	0.277000
4.609130	-50.563660	0.303000
4.625890	-50.563678	0.354000
4.642660	-50.563692	0.422000
4.659420	-50.563682	0.430000
4.659420	-50.560124	-0.243000
4.675190	-50.561235	-0.243000
4.690970	-50.562347	-0.244000
4.706740	-50.563456	-0.244000
4.722510	-50.564543	-0.245000
4.738290	-50.565615	-0.245000
4.754060	-50.566707	-0.246000
4.769840	-50.567791	-0.246000
4.785610	-50.568861	-0.247000
4.801390	-50.569942	-0.247000
4.817160	-50.571006	-0.248000
4.832940	-50.572046	-0.248000
4.848710	-50.573088	-0.249000
4.864480	-50.574089	-0.249000
4.880260	-50.575088	-0.249000
4.896030	-50.576068	-0.250000
4.911810	-50.577014	-0.250000
4.927580	-50.577994	-0.251000
4.943360	-50.578924	-0.251000
4.959130	-50.579835	-0.252000
4.974900	-50.580744	-0.252000
4.990680	-50.581609	-0.252000
5.006450	-50.582441	-0.253000
5.022230	-50.583259	-0.253000
5.038000	-50.584054	-0.254000
5.053780	-50.584824	-0.254000
5.069550	-50.585562	-0.254000
5.085320	-50.586289	-0.255000
5.101100	-50.586984	-0.255000
5.116870	-50.587664	-0.255000
5.132650	-50.588303	-0.255000
5.148420	-50.588914	-0.256000
5.164200	-50.589519	-0.256000
5.179970	-50.590013	-0.256000
5.195740	-50.590530	-0.257000
5.211520	-50.591024	-0.257000
5.227290	-50.591450	-0.257000
5.243070	-50.591874	-0.257000
5.258840	-50.592266	-0.257000
5.274620	-50.592626	-0.258000
5.290390	-50.592954	-0.258000
5.306170	-50.593248	-0.258000
5.321940	-50.593501	-0.258000
5.337710	-50.593730	-0.258000
5.353490	-50.593968	-0.258000
5.369260	-50.594146	-0.258000
5.385040	-50.594266	-0.258000
5.400810	-50.594339	-0.258000
5.416590	-50.594387	-0.258000
5.432360	-50.594418	-0.258000
5.432360	-50.557963	0.001000
5.448130	-50.558100	0.002000
5.463910	-50.558331	0.002000
5.479680	-50.558649	0.003000
5.495460	-50.559054	0.004000
5.511230	-50.559532	0.004000
5.527010	-50.560110	0.005000
5.542780	-50.560657	0.005000
5.558550	-50.561324	0.006000
5.574330	-50.562005	0.006000
5.590100	-50.562718	0.006000
5.605880	-50.563389	0.007000
5.621650	-50.564129	0.007000
5.637430	-50.564904	0.007000
5.653200	-50.565690	0.007000
5.668980	-50.566481	0.008000
5.684750	-50.567274	0.008000
5.700520	-50.568065	0.008000
5.716300	-50.568867	0.008000
5.732070	-50.569647	0.008000
5.747850	-50.570416	0.009000
5.763620	-50.571194	0.009000
5.779400	-50.571933	0.009000
5.795170	-50.572657	0.009000
5.810940	-50.573362	0.009000
5.826720	-50.574007	0.010000
5.842490	-50.574669	0.010000
5.858270	-50.575291	0.010000
5.874040	-50.575934	0.011000
5.889820	-50.576523	0.011000
5.905590	-50.577085	0.012000
5.921360	-50.577621	0.012000
5.937140	-50.578133	0.013000
5.952910	-50.578611	0.014000
5.968690	-50.579059	0.014000
5.984460	-50.579468	0.015000
6.000240	-50.579855	0.016000
6.016010	-50.580249	0.018000
6.031780	-50.580589	0.019000
6.047560	-50.580848	0.021000
6.063330	-50.581102	0.023000
6.079110	-50.581322	0.026000
6.094880	-50.581508	0.029000
6.110660	-50.581672	0.034000
6.126430	-50.581770	0.040000
6.142210	-50.581855	0.050000
6.157980	-50.581891	0.066000
6.173750	-50.581905	0.097000
6.189530	-50.581904	0.184000
6.205300	-50.581875	0.451000

# band 2
6.205300	-50.581813	-0.480000
6.189530	-50.581751	-0.452000
6.173750	-50.581613	-0.333000
6.157980	-50.581463	-0.142000
6.142210	-50.581292	0.005000
6.126430	-50.581074	0.096000
6.110660	-50.580846	0.147000
6.094880	-50.580549	0.177000
6.079110	-50.580238	0.196000
6.063330	-50.579898	0.208000
6.047560	-50.579529	0.217000
6.031780	-50.579157	0.222000
6.016010	-50.578720	0.225000
6.000240	-50.578233	0.227000
5.984460	-50.577751	0.228000
5.968690	-50.577251	0.229000
5.952910	-50.576720	0.229000
5.937140	-50.576167	0.228000
5.921360	-50.575588	0.227000
5.905590	-50.574990	0.225000
5.889820	-50.574361	0.223000
5.874040	-50.573726	0.221000
5.858270	-50.573055	0.218000
5.842490	-50.572408	0.216000
5.826720	-50.571723	0.213000
5.810940	-50.571069	0.210000
5.795170	-50.570358	0.206000
5.779400	-50.569637	0.203000
5.763620	-50.568908	0.199000
5.747850	-50.568149	0.195000
5.732070	-50.567408	0.190000
5.716300	-50.566666	0.186000
5.700520	-50.565904	0.181000
5.684750	-50.565167	0.176000
5.668980	-50.564438	0.170000
5.653200	-50.563719	0.165000
5.637430	-50.563015	0.158000
5.621650	-50.562330	0.152000
5.605880	-50.561680	0.145000
5.590100	-50.561113	0.138000
5.574330	-50.560517	0.130000
5.558550	-50.559965	0.121000
5.542780	-50.559435	0.112000
5.527010	-50.559036	0.103000
5.511230	-50.558624	0.093000
5.495460	-50.558315	0.084000
5.479680	-50.558088	0.075000
5.463910	-50.557951	0.068000
5.448130	-50.557908	0.064000
5.432360	-50.557950	0.062000
5.432360	-50.578860	0.062000
5.416590	-50.578810	0.062000
5.400810	-50.578690	0.062000
5.385040	-50.578557	0.062000
5.369260	-50.578335	0.062000
5.353490	-50.578041	0.062000
5.337710	-50.577673	0.061000
5.321940	-50.577262	0.061000
5.306170	-50.576784	0.061000
5.290390	-50.576247	0.060000
5.274620	-50.575651	0.060000
5.258840	-50.574994	0.059000
5.243070	-50.574277	0.059000
5.227290	-50.573502	0.058000
5.211520	-50.572703	0.058000
5.195740	-50.571805	0.057000
5.179970	-50.570856	0.056000
5.164200	-50.569863	0.056000
5.148420	-50.568789	0.055000
5.132650	-50.567676	0.054000
5.116870	-50.566513	0.053000
5.101100	-50.565280	0.052000
5.085320	-50.564028	0.051000
5.069550	-50.562726	0.050000
5.053780	-50.561430	0.049000
5.038000	-50.560146	0.048000
5.022230	-50.558905	0.047000
5.006450	-50.557766	0.046000
4.990680	-50.556722	0.045000
4.974900	-50.555764	0.044000
4.959130	-50.554783	0.042000
4.943360	-50.553822	0.041000
4.927580	-50.552857	0.040000
4.911810	-50.551860	0.039000
4.896030	-50.550888	0.038000
4.880260	-50.549907	0.036000
4.864480	-50.548906	0.035000
4.848710	-50.547931	0.034000
4.832940	-50.547969	0.033000
4.817160	-50.549039	0.032000
4.801390	-50.550119	0.031000
4.785610	-50.551204	0.031000
4.769840	-50.552310	0.032000
4.754060	-50.553413	0.033000
4.738290	-50.554521	0.037000
4.722510	-50.555647	0.051000
4.706740	-50.556795	0.271000
4.690970	-50.557911	0.256000
4.675190	-50.559029	0.220000
4.659420	-50.560116	-0.449000
4.659420	-50.563672	-0.449000
4.642660	-50.563682	-0.090000
4.625890	-50.563670	-0.044000
4.609130	-50.563653	-0.037000
4.592370	-50.563640	-0.037000
4.575610	-50.563584	-0.041000
4.558850	-50.563524	-0.045000
4.542090	-50.563472	-0.050000
4.525330	-50.563394	-0.056000
4.508560	-50.563313	-0.062000
4.491800	-50.563242	-0.069000
4.475040	-50.563128	-0.075000
4.458280	-50.563023	-0.082000
4.441520	-50.562897	-0.089000
4.424760	-50.562775	-0.097000
4.408000	-50.562663	-0.104000
4.391240	-50.562511	-0.112000
4.374470	-50.562347	-0.119000
4.357710	-50.562198	-0.127000
4.340950	-50.562049	-0.135000
4.324190	-50.561891	-0.142000
4.307430	-50.561706	-0.150000
4.290670	-50.561539	-0.157000
4.273910	-50.561369	-0.165000
4.257140	-50.561166	-0.172000
4.240380	-50.560993	-0.179000
4.223620	-50.560803	-0.186000
4.206860	-50.560635	-0.193000
4.190100	-50.560453	-0.200000
4.173340	-50.560287	-0.206000
4.156580	-50.560106	-0.213000
4.139810	-50.559938	-0.219000
4.123050	-50.559762	-0.225000
4.106290	-50.559589	-0.230000
4.089530	-50.559410	-0.236000
4.072770	-50.559229	-0.241000
4.056010	-50.559071	-0.246000
4.039250	-50.558943	-0.252000
4.022480	-50.558784	-0.257000
4.005720	-50.558639	-0.263000
3.988960	-50.558517	-0.269000
3.972200	-50.558386	-0.277000
3.955440	-50.558266	-0.286000
3.938680	-50.558177	-0.297000
3.921920	-50.558126	-0.313000
3.905150	-50.558068	-0.335000
3.888390	-50.558026	-0.368000
3.871630	-50.557984	-0.414000
3.854870	-50.557960	-0.461000
3.838110	-50.557950	-0.480000
3.838110	-50.557950	-0.480000
3.829730	-50.557952	-0.480000
3.821350	-50.557959	-0.480000
3.812970	-50.557969	-0.480000
3.804590	-50.557985	-0.480000
3.796210	-50.558004	-0.479000
3.787820	-50.558005	-0.479000
3.779440	-50.558032	-0.479000
3.771060	-50.558064	-0.478000
3.762680	-50.558099	-0.478000
3.754300	-50.558122	-0.477000
3.745920	-50.558143	-0.476000
3.737540	-50.558189	-0.476000
3.729160	-50.558234	-0.475000
3.720780	-50.558270	-0.474000
3.712400	-50.558324	-0.473000
3.704020	-50.558391	-0.472000
3.695640	-50.558451	-0.471000
3.687260	-50.558513	-0.470000
3.678880	-50.558578	-0.469000
3.670490	-50.558644	-0.468000
3.662110	-50.558713	-0.467000
3.653730	-50.558810	-0.465000
3.645350	-50.558880	-0.464000
3.636970	-50.558945	-0.463000
3.628590	-50.559016	-0.461000
3.620210	-50.559087	-0.459000
3.611830	-50.559159	-0.458000
3.603450	-50.559230	-0.456000
3.595070	-50.559280	-0.454000
3.586690	-50.559372	-0.453000
3.578310	-50.559439	-0.451000
3.569930	-50.559513	-0.449000
3.561550	-50.559577	-0.447000
3.553160	-50.559638	-0.445000
3.544780	-50.559697	-0.442000
3.536400	-50.559753	-0.440000
3.528020	-50.559806	-0.438000
3.519640	-50.559866	-0.436000
3.511260	-50.559912	-0.433000
3.502880	-50.559933	-0.431000
3.494500	-50.559971	-0.428000
3.486120	-50.559989	-0.425000
3.477740	-50.560019	-0.423000
3.469360	-50.560044	-0.420000
3.460980	-50.560065	-0.417000
3.452600	-50.560101	-0.414000
3.444220	-50.560112	-0.411000
3.435830	-50.560119	-0.408000
3.427450	-50.560116	0.361000
3.427450	-50.560116	0.361000
3.412940	-50.560125	0.370000
3.398420	-50.560153	0.053000
3.383910	-50.560171	-0.039000
3.369390	-50.560190	-0.135000
3.354880	-50.560211	-0.175000
3.340360	-50.560249	-0.199000
3.325840	-50.560287	-0.211000
3.311330	-50.560339	-0.218000
3.296810	-50.560378	-0.223000
3.282300	-50.560441	-0.227000
3.267780	-50.560539	-0.230000
3.253260	-50.560612	-0.232000
3.238750	-50.560671	-0.234000
3.224230	-50.560735	-0.235000
3.209720	-50.560836	-0.236000
3.195200	-50.560939	-0.237000
3.180690	-50.561035	-0.238000
3.166170	-50.561146	-0.238000
3.151650	-50.561245	-0.239000
3.137140	-50.561380	-0.239000
3.122620	-50.561487	-0.240000
3.108110	-50.561605	-0.240000
3.093590	-50.561715	-0.240000
3.079080	-50.561826	-0.241000
3.064560	-50.561941	-0.241000
3.050040	-50.562052	-0.241000
3.035530	-50.562162	-0.241000
3.021010	-50.562271	-0.241000
3.006500	-50.562391	-0.242000
2.991980	-50.562497	-0.242000
2.977460	-50.562601	-0.242000
2.962950	-50.562703	-0.242000
2.948430	-50.562808	-0.242000
2.933920	-50.562905	-0.242000
2.919400	-50.563011	-0.242000
2.904890	-50.563099	-0.242000
2.890370	-50.563181	-0.242000
2.875850	-50.563258	-0.243000
2.861340	-50.563328	-0.243000
2.846820	-50.563405	-0.243000
2.832310	-50.563459	-0.243000
2.817790	-50.563533	-0.243000
2.803270	-50.563580	-0.243000
2.788760	-50.563608	-0.243000
2.774240	-50.563642	-0.243000
2.759730	-50.563659	-0.243000
2.745210	-50.563684	-0.243000
2.730700	-50.563672	-0.243000
2.716180	-50.563672	-0.243000
2.716180	-50.563672	-0.243000
2.700410	-50.564746	-0.243000
2.684630	-50.565856	-0.242000
2.668860	-50.566964	-0.242000
2.653080	-50.568068	-0.241000
2.637310	-50.569088	-0.240000
2.621530	-50.570178	-0.239000
2.605760	-50.571263	-0.237000
2.589990	-50.572365	-0.236000
2.574210	-50.573435	-0.234000
2.558440	-50.574496	-0.231000
2.542660	-50.575547	-0.229000
2.526890	-50.576586	-0.226000
2.511110	-50.577612	-0.223000
2.495340	-50.578623	-0.220000
2.479560	-50.579620	-0.217000
2.463790	-50.580598	-0.213000
2.448020	-50.581548	-0.209000
2.432240	-50.582564	-0.205000
2.416470	-50.583488	-0.201000
2.400690	-50.584319	-0.196000
2.384920	-50.585198	-0.191000
2.369140	-50.586056	-0.186000
2.353370	-50.586857	-0.181000
2.337600	-50.587666	-0.176000
2.321820	-50.588451	-0.170000
2.306050	-50.589233	-0.164000
2.290270	-50.589967	-0.158000
2.274500	-50.590672	-0.151000
2.258720	-50.591351	-0.145000
2.242950	-50.592002	-0.138000
2.227180	-50.592624	-0.131000
2.211400	-50.593180	-0.125000
2.195630	-50.593743	-0.118000
2.179850	-50.594239	-0.110000
2.164080	-50.594735	-0.103000
2.148300	-50.595200	-0.096000
2.132530	-50.595658	-0.088000
2.116760	-50.596055	-0.081000
2.100980	-50.596419	-0.073000
2.085210	-50.596751	-0.066000
2.069430	-50.597049	-0.059000
2.053660	-50.597255	-0.051000
2.037880	-50.597483	-0.043000
2.022110	-50.597674	-0.036000
2.006330	-50.597832	-0.028000
1.990560	-50.597957	-0.021000
1.974790	-50.598047	-0.014000
1.959010	-50.598087	-0.006000
1.943240	-50.598103	0.001000
1.943240	-50.598103	0.001000
1.926480	-50.598087	0.015000
1.909710	-50.598044	0.029000
1.892950	-50.597958	0.042000
1.876190	-50.597836	0.055000
1.859430	-50.597682	0.067000
1.842670	-50.597495	0.079000
1.825910	-50.597278	0.090000
1.809150	-50.597030	0.100000
1.792380	-50.596745	0.110000
1.775620	-50.596433	0.120000
1.758860	-50.596126	0.128000
1.742100	-50.595769	0.136000
1.725340	-50.595411	0.144000
1.708580	-50.595012	0.152000
1.691820	-50.594580	0.159000
1.675060	-50.594154	0.165000
1.658290	-50.593709	0.171000
1.641530	-50.593249	0.177000
1.624770	-50.592798	0.183000
1.608010	-50.592323	0.188000
1.591250	-50.591841	0.192000
1.574490	-50.591355	0.197000
1.557730	-50.590871	0.201000
1.540960	-50.590391	0.205000
1.524200	-50.589905	0.208000
1.507440	-50.589413	0.212000
1.490680	-50.588934	0.215000
1.473920	-50.588463	0.218000
1.457160	-50.588002	0.221000
