0.0000	0.5774	0.9107	1.5774	2.1731	
# x	frequency	linewidth
0.590684	3.031504718	0.0104048229
0.59235	3.030949812	0.0105212628
0.594017	3.030330292	0.01072988122
0.595684	3.029645916	0.01105360002
0.59735	3.028897652	0.01150306729
0.599017	3.028085258	0.0120786674
0.600684	3.027208734	0.01277700052
0.60235	3.026269048	0.01360005814
0.604017	3.025265958	0.01455609082
0.605684	3.024199706	0.01565981548
0.60735	3.023071018	0.01692846489
0.609017	3.021880378	0.01835738785
0.610684	3.020627302	0.0199020941
0.61235	3.019313242	0.02147093179
0.614017	3.017938198	0.02291765674
0.615684	3.016501928	0.02407654451
0.61735	3.015006126	0.02481422173
0.619017	3.013450792	0.0250643312
0.620684	3.011835684	0.02485548076
0.62235	3.010162496	0.02429638797
0.624017	3.008431228	0.02353100158
0.625684	3.006641638	0.02269539874
0.62735	3.004795904	0.02188852594
0.629017	3.002893784	0.02117099099
0.630684	3.000935036	0.02057745432
0.63235	2.99892208	0.0201268579
0.634017	2.996854432	0.01982184673
0.635684	2.994732092	0.01963937521
0.63735	2.99255748	0.01953322532
0.639017	2.990330112	0.01945907384
0.640684	2.988050472	0.01940833764
0.64235	2.985720012	0.01942310019
0.644017	2.983339216	0.01957945882
0.645684	2.980908084	0.01995137941
0.64735	2.978428552	0.02057887118
0.649017	2.97590062	0.02144810274
0.650684	2.973324288	0.02248711597
0.65235	2.970701734	0.02358146709
0.654017	2.9680332	0.02459982761
0.655684	2.965318444	0.02543101591
0.65735	2.962559886	0.02600958741
0.659017	2.959757042	0.0263145429
0.660684	2.956910638	0.02636007106
0.66235	2.954022126	0.02618485708
0.664017	2.95109199	0.02584975624
0.665684	2.94812023	0.02544081327
0.66735	2.945108782	0.02506213167
0.669017	2.942057646	0.02481768963
0.670684	2.938967064	0.02478668736
0.67235	2.935838972	0.0250054094
0.674017	2.932673128	0.02545978618
0.675684	2.929470258	0.02609487731
0.67735	2.926231572	0.02684265043
0.679017	2.922957554	0.02765221463
0.680684	2.919648204	0.02851371999
0.68235	2.916305458	0.02945313707
0.684017	2.912929074	0.03049348518
0.685684	2.909519536	0.03161181925
0.68735	2.906078054	0.03270894995
0.689017	2.902605354	0.03359325188
0.690684	2.899100952	0.0340114137
0.69235	2.895566784	0.03374978994
0.694017	2.89200285	0.03277776038
0.695684	2.888409392	0.03132336181
0.69735	2.88478762	0.02976063238
0.699017	2.881137776	0.02840211303
0.700684	2.877460102	0.02737066824
0.70235	2.873755808	0.02663728645
0.704017	2.870025136	0.02613693448
0.705684	2.866268328	0.02582965108
0.70735	2.862486352	0.02569907277
0.709017	2.858679208	0.02573117481
0.710684	2.854847622	0.02590617379
0.71235	2.85099232	0.02621557629
0.714017	2.847113544	0.02668579991
0.715684	2.843211536	0.02739142923
0.71735	2.839287022	0.02844124678
0.719017	2.835340486	0.02993323848
0.720684	2.831371928	0.03189585288
0.72235	2.827382316	0.03424657501
0.724017	2.82337165	0.036782921
0.725684	2.819340414	0.0392284365
0.72735	2.815289334	0.04131752868
0.729017	2.81121841	0.04286280724
0.730684	2.807128126	0.04380610985
0.73235	2.803018724	0.04421684709
0.734017	2.798890688	0.04423446501
0.735684	2.794744744	0.04399827044
0.73735	2.790580408	0.04358241334
0.739017	2.786398648	0.04298882407
0.740684	2.782199706	0.0422074145
0.74235	2.777983824	0.04128951325
0.744017	2.773751244	0.04038036991
0.745684	2.76950245	0.03967135931
0.74735	2.765237442	0.0393248973
0.749017	2.760956946	0.03943468833
0.750684	2.756661204	0.04000954908
0.75235	2.752350216	0.04097644022
0.754017	2.748024224	0.04218349188
0.755684	2.743684438	0.04340704467
0.75735	2.73932989	0.04438455605
0.759017	2.734961548	0.0448746559
0.760684	2.730579896	0.04473126554
0.76235	2.726184692	0.04395135945
0.764017	2.721776662	0.04267943859
0.765684	2.71735629	0.0411526194
0.76735	2.712923092	0.03961191933
0.769017	2.708478036	0.03823756087
0.770684	2.704021848	0.03711437606
0.77235	2.699553802	0.03624595656
0.774017	2.695074624	0.03560514076
0.775684	2.690585766	0.03516753581
0.77735	2.686086018	0.03492135209
0.779017	2.681576348	0.03486149448
0.780684	2.677058208	0.03496935821
0.78235	2.672530388	0.0352078018
0.784017	2.667994098	0.03553869693
0.785684	2.66345079	0.0359514388
0.78735	2.658899254	0.03649167934
0.789017	2.6543407	0.03724674092
0.790684	2.649777064	0.03826238991
0.79235	2.645207136	0.03942693583
0.794017	2.640632126	0.04042504734
0.795684	2.63605397	0.04087373967
0.79735	2.631471458	0.04054924515
0.799017	2.626886526	0.03950642218
0.800684	2.62230111	0.03801073675
0.80235	2.617714	0.03636433845
0.804017	2.613127374	0.03478638863
0.805684	2.60854341	0.02335772572
0.80735	2.609518428	0.0132018669
0.809017	2.613671874	0.01312460019
0.810684	2.617840324	0.01310302094
0.81235	2.622029586	0.01313111062
0.814017	2.626236514	0.01319964416
0.815684	2.630457962	0.01330092631
0.81735	2.63469998	0.01343188514
0.819017	2.638958938	0.01359227779
0.820684	2.643231932	0.01378440745
0.82235	2.647525012	0.01401262059
0.824017	2.65183479	0.01428031085
0.825684	2.656158362	0.01459036919
0.82735	2.660501294	0.01494537875
0.829017	2.664860682	0.01534441917
0.830684	2.66923338	0.01578114864
0.83235	2.673625196	0.01624085101
0.834017	2.678032984	0.01669727418
0.835684	2.682453356	0.01711467344
0.83735	2.686892846	0.01745271473
0.839017	2.691347824	0.01767472369
0.840684	2.695815144	0.01775701437
0.84235	2.700301098	0.01769401524
0.844017	2.704802056	0.01750152518
0.845684	2.709315356	0.01721232991
0.84735	2.713846564	0.01686820511
0.849017	2.718392776	0.01651661087
0.850684	2.722950846	0.01620633907
0.85235	2.727526582	0.01598387225
0.854017	2.732116838	0.01588417247
0.855684	2.73671871	0.0159063101
0.85735	2.741337764	0.01599318082
0.859017	2.745971338	0.01604698121
0.860684	2.750616044	0.01599055128
0.86235	2.755277932	0.01582701401
0.864017	2.759953856	0.01563315658
0.865684	2.76464067	0.01548697118
0.86735	2.769344182	0.01540563486
0.869017	2.77406173	0.01534725289
0.870684	2.778789684	0.01525307669
0.87235	2.783534336	0.01508368636
0.874017	2.788292298	0.0148295506
0.875684	2.793060666	0.01450517828
0.87735	2.797845732	0.0141379986
0.879017	2.802643866	0.01375928452
0.880684	2.807451922	0.01339648689
0.88235	2.812276192	0.01306904574
0.884017	2.817113772	0.01278826501
0.885684	2.82196079	0.01255915628
0.88735	2.826824022	0.01238394771
0.889017	2.83170008	0.01226459057
0.890684	2.836585576	0.01220358215
0.89235	2.841487044	0.0122026943
0.894017	2.846401096	0.01226078547
0.895684	2.851324586	0.01237184642
0.89735	2.856263564	0.01252392354
0.899017	2.861214884	0.01270035794
0.900684	2.8661754	0.01288286271
0.90235	2.871151404	0.01305765055
0.904017	2.87613975	0.01322698829
0.905684	2.881136808	0.01342269103
0.90735	2.886149354	0.01370966665
0.909017	2.891173758	0.01415830793
0.910684	2.896205906	0.01396495322
0.914017	2.885755862	0.01439759143
0.91735	2.875224022	0.01334541658
0.920684	2.86461813	0.01248801872
0.924017	2.853946172	0.01185384173
0.92735	2.84319629	0.01159046082
0.930684	2.832376712	0.01189653773
0.934017	2.82149494	0.01279410645
0.93735	2.810540084	0.01403664221
0.940684	2.79952013	0.01514871953
0.944017	2.788443306	0.01559305765
0.94735	2.777298722	0.01517806055
0.950684	2.766094606	0.01428714766
0.954017	2.754839912	0.01347670797
0.95735	2.74352375	0.01302351912
0.960684	2.732155074	0.01296742098
0.964017	2.720743564	0.01329671286
0.96735	2.709277846	0.01401104596
0.970684	2.697768084	0.01511293613
0.974017	2.6862242	0.01657970126
0.97735	2.674635788	0.01832355495
0.980684	2.663013496	0.02016313472
0.984017	2.65136773	0.02186108128
0.98735	2.639689052	0.02324322937
0.990684	2.627988836	0.02428085667
0.994017	2.616278698	0.02502727325
0.99735	2.604549684	0.0255132339
1.000684	2.592814136	0.02589648935
1.004017	2.581085364	0.0265301528
1.00735	2.56935514	0.0275518188
1.010684	2.5576375	0.02856012364
1.014017	2.545946722	0.02885123846
1.01735	2.534276514	0.02803920249
1.020684	2.522642364	0.02652129589
1.024017	2.511060002	0.02514741848
1.02735	2.499525072	0.02446831812
1.030684	2.48805524	0.0246467881
1.034017	2.48594137	0.01550592088
1.03735	2.489763034	0.016157756
1.040684	2.49335746	0.01736096234
1.044017	2.496740862	0.01910722438
1.04735	2.499935262	0.02134776259
1.050684	2.502955422	0.02375426654
1.054017	2.505817556	0.02538851017
1.05735	2.508541992	0.02565881142
1.060684	2.51114325	0.02525433867
1.064017	2.51363585	0.02503398167
1.06735	2.516038668	0.02501286183
1.070684	2.51836453	0.02500236377
1.074017	2.520626988	0.02505589657
1.07735	2.522842014	0.02533281033
1.080684	2.525021466	0.02593228822
1.084017	2.527175992	0.02681182603
1.08735	2.529320354	0.0278179035
1.090684	2.531463264	0.02884280537
1.094017	2.533613676	0.02991106373
1.09735	2.535783448	0.03099731741
1.100684	2.537979356	0.03193330991
1.104017	2.540207208	0.03275001409
1.10735	2.542475958	0.03381589348
1.110684	2.54478972	0.03527408786
1.114017	2.547151156	0.0369244645
1.11735	2.549566074	0.03938330712
1.120684	2.552034958	0.04358611635
1.124017	2.554557324	0.0493432281
1.12735	2.557135592	0.05525099702
1.130684	2.559766374	0.0594255557
1.134017	2.562445072	0.06063760658
1.13735	2.565170476	0.05899594455
1.140684	2.567935326	0.05571443952
1.144017	2.57073091	0.05213367427
1.14735	2.573552388	0.04886195731
1.150684	2.576388386	0.04587230028
1.154017	2.57922632	0.0430087034
1.15735	2.582057236	0.04031187812
1.160684	2.584866372	0.03815539857
1.164017	2.587637514	0.03691919923
1.16735	2.59035832	0.03633305002
1.170684	2.593010398	0.0357286549
1.174017	2.59557463	0.03496391042
1.17735	2.598036012	0.0343524341
1.180684	2.600373006	0.03416371356
1.184017	2.602565042	0.03426818364
1.18735	2.604593728	0.03431960507
1.190684	2.6064368	0.03406255052
1.194017	2.60807151	0.03343762023
1.19735	2.609478256	0.03260049535
1.200684	2.610633806	0.03186494187
1.204017	2.611515654	0.03154056181
1.20735	2.61210323	0.03167632651
1.210684	2.612373786	0.03199399659
1.214017	2.61230651	0.03225031797
1.21735	2.61188059	0.03251340189
1.220684	2.611076424	0.03297645151
1.224017	2.609876104	0.03356557984
1.22735	2.608260996	0.03426709161
1.230684	2.60621537	0.03527468493
1.234017	2.603727368	0.03654204276
1.23735	2.600781986	0.03788856832
1.240684	2.597371238	0.03915248301
1.244017	2.593490526	0.04015583503
1.24735	2.589131138	0.04065021639
1.250684	2.584294526	0.04035927481
1.254017	2.578986256	0.0391460793
1.25735	2.57320536	0.03715690346
1.260684	2.566964664	0.03477775755
1.264017	2.560280866	0.03242159383
1.26735	2.553161952	0.03031040423
1.270684	2.545631638	0.02849429233
1.274017	2.537717996	0.02704850628
1.27735	2.529437482	0.02605119292
1.280684	2.52082325	0.0252696132
1.284017	2.511912568	0.02426849319
1.28735	2.5027277	0.02293779747
1.290684	2.493309302	0.02143924583
1.294017	2.483699724	0.01990106703
1.29735	2.473924376	0.01835884802
1.300684	2.464026576	0.01684702803
1.304017	2.454049642	0.01544069746
1.30735	2.4440185	0.01424293581
1.310684	2.433974532	0.01333294947
1.314017	2.423957426	0.01272438807
1.31735	2.413987026	0.01238439319
1.320684	2.404098906	0.01216131616
1.324017	2.3943253972	0.01186956329
1.32735	2.3846783334	0.01155485066
1.330684	2.3751839232	0.01145883688
1.334017	2.3658646242	0.01177010171
1.33735	2.3567227112	0.01256184537
1.340684	2.3477738174	0.01399353632
1.344017	2.3390297524	0.01649891252
1.34735	2.3304832804	0.02042319932
1.350684	2.3221398464	0.02509864361
1.354017	2.3140011928	0.02888258877
1.35735	2.3060514928	0.03059255078
1.360684	2.2982865114	0.03007892428
1.364017	2.2906985046	0.02756009721
1.36735	2.283262498	0.02353893197
1.370684	2.2759633182	0.01912395599
1.374017	2.268780371	0.01557350624
1.37735	2.2616736538	0.01353344416
1.380684	2.2546070118	0.01283076611
1.384017	2.2475310286	0.01275713822
1.38735	2.240364005	0.01255587787
1.390684	2.2330066	0.01187375895
1.394017	2.2253121858	0.01089550821
1.39735	2.2170440864	0.01007188911
1.400684	2.2078597024	0.00977002101
1.404017	2.1972446628	0.01014871034
1.40735	2.1844635538	0.01122606768
1.410684	2.1687041508	0.01289797638
1.414017	2.1494020614	0.01495887293
1.41735	2.1265449678	0.0172581133
1.420684	2.1006828634	0.0196010922
1.424017	2.0725311244	0.02145645076
1.42735	2.0426467864	0.02234316258
1.430684	2.0114691762	0.0224612908
1.434017	1.9793040124	0.02237251289
1.43735	1.9720412536	0.2567391271
1.440684	1.9695743056	0.2374480298
1.444017	1.9671458598	0.2220698118
1.44735	1.9647544642	0.2136671879
1.450684	1.9624029744	0.2121592797
1.454017	1.9600941492	0.2169850858
1.45735	1.9578266334	0.2272717719
1.460684	1.9556031858	0.2394914979
1.464017	1.9534264442	0.2497252221
1.46735	1.951295126	0.2580039296
1.470684	1.949211869	0.2662223743
1.474017	1.94717919	0.2736073601
1.47735	1.9451959032	0.2770140064
1.480684	1.9432645254	0.2742333019
1.484017	1.9413873314	0.2661160048
1.48735	1.939563329	0.2553453348
1.490684	1.937794793	0.2441344612
1.494017	1.936083853	0.2333311725
1.49735	1.9344296136	0.222831475
1.500684	1.9328341802	0.2123412068
1.504017	1.9312994888	0.2018197182
1.50735	1.9298246924	0.1915343189
1.510684	1.928411727	0.1818670657
1.514017	1.927062335	0.1731848568
1.51735	1.925775742	0.1653105044
1.520684	1.9245536904	0.1568516765
1.524017	1.9233976564	0.1474462017
1.52735	1.922307035	0.1389934001
1.530684	1.9212832298	0.1325207967
1.534017	1.9203275718	0.1275857131
1.53735	1.9194394802	0.1238778019
1.540684	1.9186202134	0.121451646
1.544017	1.9178707152	0.120428922
1.54735	1.9171906226	0.1209034024
1.550684	1.9165808794	0.122929695
1.554017	1.9160421874	0.126591945
1.55735	1.9155743046	0.1322153493
1.560684	1.915177836	0.1406388239
1.564017	1.9148532898	0.1532688323
1.56735	1.9146004724	0.1708535871
1.570684	1.914419771	0.190483134
1.574017	1.914311355	0.2054979806
1.57735	1.914275176	0.2109051439
1.580329	1.9143892548	0.2104680586
1.583308	1.9147314186	0.208272832
1.586287	1.9153014738	0.203067506
1.589266	1.91609913	0.195478468
1.592244	1.9171239032	0.1875969262
1.595223	1.918375261	0.180708806
1.598202	1.9198525016	0.1747472738
1.601181	1.9215548264	0.1694102976
1.60416	1.9234812916	0.16488958
1.607138	1.9256308324	0.1616667168
1.610117	1.9280023356	0.1599117928
1.613096	1.930594446	0.159242776
1.616075	1.9334058326	0.1590436239
1.619054	1.9364349708	0.1589523881
1.622033	1.9396802392	0.1591407003
1.625011	1.9431399438	0.1601040524
1.62799	1.9468122696	0.1619788092
1.630969	1.9506953048	0.1643883712
1.633948	1.9547870892	0.1673730785
1.636927	1.959085469	0.1719648245
1.639905	1.9635883146	0.1791215785
1.642884	1.9682933754	0.1881363717
1.645863	1.9731982798	0.1970255037
1.648842	1.9783006804	0.20437672
1.651821	1.9835980604	0.2102642291
1.6548	1.989087903	0.2159189156
1.657778	1.9947676188	0.2228430574
1.660757	2.0006345216	0.2319548775
1.663736	2.0066859736	0.2432315081
1.666715	2.0129191676	0.2558415197
1.669694	2.0193313448	0.2685507732
1.672672	2.025919698	0.2804769807
1.675651	2.0326813716	0.2919662761
1.67863	2.0396134616	0.3035580556
1.681609	2.0467130882	0.3141172487
1.684588	2.0539773716	0.3268144002
1.687567	2.0614033594	0.3519012758
1.690545	2.0689881718	0.3915348904
1.693524	2.0767288322	0.4295715513
1.696503	2.0846225092	0.448900415
1.699482	2.0926662504	0.4527754041
1.702461	2.1008572486	0.4544882555
1.705439	2.1091926482	0.4601413334
1.708418	2.117669642	0.4693218308
1.711397	2.1262855196	0.4811487964
1.714376	2.1350375706	0.2511299533
1.717355	2.137467783	0.005619614263
1.720334	2.1389741604	0.00574941145
1.723312	2.1405048588	0.006049590454
1.726291	2.1420594426	0.006387368786
1.72927	2.1436375004	0.006653085735
1.732249	2.1452385966	0.006753259607
1.735228	2.146862223	0.006631038589
1.738206	2.1485079924	0.00633109315
1.741185	2.150175445	0.005979068898
1.744164	2.1518640726	0.005711863939
1.747143	2.1535734396	0.005683107213
1.750122	2.1553030862	0.006220481937
1.753101	2.1570525042	0.00791381868
1.756079	2.158821258	0.01081988341
1.759058	2.1606088394	0.01325056753
1.762037	2.1624147402	0.01328908719
1.765016	2.1642385006	0.01158768279
1.767995	2.1660796366	0.01009395945
1.770973	2.1679376158	0.009524877504
1.773952	2.1698119542	0.009585042926
1.776931	2.1717021436	0.009955965063
1.77991	2.1736076758	0.01050538269
1.782889	2.1755280426	0.01120072278
1.785868	2.17746276	0.0119278571
1.788846	2.1794112472	0.01214472995
1.791825	2.1813730444	0.01152582364
1.794804	2.1833476192	0.01073951539
1.797783	2.1853344392	0.01038128078
1.800762	2.1958134748	0.1697587209
1.80374	2.2213898256	0.1882586174
1.806719	2.2465954082	0.2095060058
1.809698	2.2713814596	0.234254469
1.812677	2.2956929248	0.2639261487
1.815656	2.3194690618	0.3010474327
1.818635	2.3426448936	0.3502448512
1.821613	2.3651540154	0.4167295462
1.824592	2.386932878	0.4983613567
1.827571	2.4079260634	0.5827779305
1.83055	2.42809248	0.6629742721
1.833529	2.447409888	0.745827575
1.836507	2.46587957	0.836712644
1.839486	2.483524516	0.9282204374
1.842465	2.500388286	1.00547115
1.845444	2.516528234	1.056874808
1.848423	2.532011152	1.080853045
1.851402	2.546905768	1.083256531
1.85438	2.561279842	1.069935838
1.857359	2.575196052	1.045561822
1.860338	2.588711026	1.017321973
1.863317	2.601874374	0.993807921
1.866296	2.614729172	0.9774183015
1.869274	2.627311962	0.9604462976
1.872253	2.63965372	0.9385004167
1.875232	2.651780098	0.9176646596
1.878211	2.66371336	0.9034106472
1.88119	2.675471172	0.8957101662
1.884169	2.68706878	0.8918134478
1.887147	2.698518768	0.8885753395
1.890126	2.709832026	0.8833925842
1.893105	2.721016782	0.875018446
1.896084	2.732080296	0.8642254775
1.899063	2.743028618	0.8533598471
1.902041	2.75386683	0.8441237642
1.90502	2.764598804	0.8353330573
1.907999	2.775227928	0.8233237441
1.910978	2.785756622	0.8054537616
1.913957	2.796187306	0.7839698383
1.916936	2.806521674	0.7663561524
1.919914	2.816760694	0.7608166212
1.922893	2.826905576	0.7715373732
1.925872	2.836957046	0.7990387234
1.928851	2.846915346	0.841115026
1.93183	2.856780718	0.8911349399
1.934808	2.866553404	0.9392883135
1.937787	2.876233162	0.9770361829
1.940766	2.88581975	1.000666355
1.943745	2.895312926	1.011978649
1.946724	2.904712206	1.016486559
1.949703	2.914016864	1.02087528
1.952681	2.923226658	1.030730276
1.95566	2.93234062	1.050001921
1.958639	2.941358024	1.082434382
1.961618	2.950278144	1.129848762
1.964597	2.959100496	0.4277356003
1.967575	2.956100422	0.0484580445
1.970554	2.951605998	0.04614894645
1.973533	2.947173768	0.04462861758
1.976512	2.942804942	0.04399563472
1.979491	2.945697326	0.05225708941
1.98247	2.954655682	0.0507374071
1.985448	2.963436168	0.0493168832
1.988427	2.972040236	0.04731389144
1.991406	2.980469338	0.04455736942
1.994385	2.988724926	0.04202690122
1.997364	2.99680821	0.04105732487
2.000342	3.0047204	0.04063934556
2.003321	3.01246319	0.03839185918
2.0063	3.02003779	0.03516890008
2.009279	3.027445894	0.03301021171
2.012258	3.03468847	0.03213927713
2.015237	3.041767454	0.0318987825
2.018215	3.048683814	0.03165300094
2.021194	3.055439486	0.03117716248
2.024173	3.062035438	0.03075577406
2.027152	3.068473122	0.03055713242
2.030131	3.074754474	0.03044238239
2.033109	3.080880462	0.03011500775
2.036088	3.086852538	0.02938279842
2.039067	3.092672154	0.02846819492
2.042046	3.098341004	0.02785814164
2.045025	3.103860056	0.0279252506
2.048004	3.109230762	0.02878202588
2.050982	3.114454574	0.03024767887
2.053961	3.119532944	0.03177017943
2.05694	3.124467082	0.03285882445
2.059919	3.129258198	0.0336861891
2.062898	3.133907744	0.03465201914
2.065876	3.138416688	0.03571809961
2.068855	3.142786724	0.03666775952
2.071834	3.147019062	0.03753035073
2.074813	3.151114428	0.03853236633
2.077792	3.155074516	0.03987136521
2.080771	3.158900052	0.04162433721
2.083749	3.162592246	0.04385353128
2.086728	3.16615255	0.04674266255
2.089707	3.16958169	0.05045533171
2.092686	3.172880876	0.05470604496
2.095665	3.176050834	0.05887791842
2.098643	3.179093016	0.06256532544
2.101622	3.182007906	0.06525296279
2.104601	3.184796714	0.06641753346
2.10758	3.187460166	0.06628135422
2.110559	3.18999923	0.065244672
2.113538	3.19241439	0.0633469299
2.116516	3.194707098	0.0609493834
2.119495	3.196877354	0.0586734887
2.122474	3.198926368	0.05670424787
2.125453	3.200854624	0.05503781248
2.128432	3.202662848	0.05345570798
2.13141	3.204351524	0.05140926075
2.134389	3.205921136	0.04855615109
2.137368	3.207372652	0.04516474985
2.140347	3.208706072	0.04194483173
2.143326	3.20992188	0.03954688616
2.146305	3.211020802	0.03813760122
2.149283	3.21200308	0.0373687856
2.152262	3.212868956	0.03683834242
2.155241	3.213618672	0.03651031195
2.15822	3.214252712	0.03613955609
2.161199	3.214771318	0.03488978833
2.164177	3.215174248	0.03278234506
2.167156	3.215462228	0.03091414042
2.170135	3.215634774	0.02986831359
2.173114	3.21569237	0.02955336586
NaN	NaN	NaN
0	2.1003479112	0.01818925352
0.002887	2.100392415	0.01814758923
0.005774	2.1005259506	0.01802716867
0.00866	2.1007484696	0.01784363606
0.011547	2.1010599478	0.01762130072
0.014434	2.1014603368	0.01737674422
0.017321	2.1019496124	0.01709933394
0.020207	2.1025276778	0.01675139012
0.023094	2.1031944604	0.01628985635
0.025981	2.1039498876	0.01570050374
0.028868	2.1047938384	0.01502013657
0.031754	2.1057262402	0.0143102412
0.034641	2.106746972	0.01360958635
0.037528	2.1078559128	0.01292384177
0.040415	2.1090529416	0.01224524953
0.043301	2.1103379132	0.01156727601
0.046188	2.1117107308	0.01088817798
0.049075	2.1131712734	0.01021369556
0.051962	2.1147193958	0.009563776134
0.054848	2.116354977	0.00897418764
0.057735	2.118077896	0.008482639223
0.060622	2.1198880802	0.00811006589
0.063509	2.1217854086	0.007857835774
0.066395	2.1237698328	0.007719191732
0.069282	2.125841256	0.007691434617
0.072169	2.1279996782	0.007779854446
0.075056	2.1302450752	0.007983772951
0.077942	2.1325774954	0.008284293795
0.080829	2.1349969872	0.008649249197
0.083716	2.1375036958	0.009036213848
0.086603	2.1400977906	0.009390861452
0.089489	2.1427795136	0.009646534718
0.092376	2.1455492036	0.009722209786
0.095263	2.1484073204	0.009547781571
0.09815	2.1513543964	0.009134751992
0.101036	2.1543911576	0.008602762023
0.103923	2.1575184994	0.008104785155
0.10681	2.1607375108	0.007731242759
0.109697	2.1640496196	0.007481912871
0.112583	2.1674565682	0.007455547866
0.11547	2.1709605588	0.008211797378
0.118357	2.1745643744	0.01048623578
0.121244	2.178271524	0.01370190641
0.12413	2.182086533	0.01542854898
0.127017	2.1860152336	0.01400220606
0.129904	2.190065273	0.01063833842
0.132791	2.1942468394	0.007575843133
0.135677	2.1985737026	0.005767098973
0.138564	2.2030647628	0.004985161562
0.141451	2.2077468336	0.004787574061
0.144338	2.2126585624	0.004907190675
0.147224	2.2178576178	0.005232266782
0.150111	2.2234326928	0.005742910686
0.152998	2.2295247766	0.006429145602
0.155885	2.2363644226	0.007201696716
0.158771	2.2443327808	0.008031620525
0.161658	2.2540350932	0.009279277696
0.164545	2.2662877468	0.01156304168
0.167432	2.2817880888	0.01497133076
0.170318	2.3005381036	0.01879468808
0.173205	2.3217922618	0.0223102825
0.176092	2.3446302132	0.02522972463
0.178979	2.3683521906	0.02755270356
0.181865	2.392514245	0.0294143065
0.184752	2.4168473692	0.0310595447
0.187639	2.441186616	0.0328277866
0.190526	2.46542703	0.03499454611
0.193412	2.489499738	0.03741667726
0.196299	2.513356582	0.03940787631
0.199186	2.536963682	0.04044377585
0.202073	2.560295628	0.04070326814
0.204959	2.583332818	0.04054487393
0.207846	2.606060006	0.04010616766
0.210733	2.62846485	0.03950849797
0.21362	2.650536944	0.03888443389
0.216506	2.672267818	0.03816599097
0.219393	2.69364997	0.03710917576
0.22228	2.714677108	0.03553458556
0.225167	2.735343908	0.03345110823
0.228053	2.755645046	0.03112056859
0.23094	2.77557665	0.02908326907
0.233827	2.795134848	0.02786157242
0.236714	2.814316494	0.02750274539
0.2396	2.833118684	0.02760518299
0.242487	2.851538998	0.02785875727
0.245374	2.869575016	0.02835428016
0.248261	2.887225286	0.02933598952
0.251147	2.904488356	0.03090740261
0.254034	2.921363016	0.03298927439
0.256921	2.93784854	0.03527959752
0.259808	2.953944444	0.03730379266
0.262694	2.969650486	0.03890438436
0.265581	2.984966666	0.04052823358
0.268468	2.99989371	0.04260020591
0.271355	3.014432102	0.04500987613
0.274241	3.02858281	0.04749593295
0.277128	3.042347286	0.04996886372
0.280015	3.055726982	0.05211528605
0.282902	3.068724076	0.0532921939
0.285788	3.081340746	0.05308124911
0.288675	3.09357917	0.05126307999
0.291562	3.105442736	0.04784805929
0.294449	3.116934348	0.04368998627
0.297335	3.128057394	0.04007786453
0.300222	3.138815746	0.03775360486
0.303109	3.14921376	0.03675183984
0.305996	3.159255308	0.03671762488
0.308882	3.168945472	0.03724036506
0.311769	3.178289334	0.03809508002
0.314656	3.187291734	0.03925804512
0.317543	3.195958722	0.04081662915
0.320429	3.204295622	0.04292229671
0.323316	3.21230921	0.04563951175
0.326203	3.220005052	0.04878258542
0.32909	3.227390408	0.05200899077
0.331976	3.234471328	0.05493727124
0.334863	3.241255072	0.057102849
0.33775	3.2477489	0.05803867444
0.340637	3.253959346	0.0576268328
0.343523	3.259894396	0.05635410451
0.34641	3.265560826	0.05493396111
0.349297	3.27096638	0.05339854488
0.352184	3.276118318	0.05094673086
0.35507	3.2810239	0.04716134718
0.357957	3.285690386	0.04283940742
0.360844	3.290125278	0.03925523924
0.363731	3.294335352	0.03706901495
0.366617	3.298327626	0.03618143074
0.369504	3.302109118	0.03622967507
0.372391	3.305686604	0.03696844278
0.375278	3.309066134	0.03841601073
0.378164	3.312254242	0.04070726194
0.381051	3.315256494	0.04360209158
0.383938	3.31807894	0.04634754478
0.386825	3.320727146	0.04820688631
0.389711	3.323205952	0.04893671668
0.392598	3.325520198	0.04886712049
0.395485	3.32767424	0.04846716127
0.398372	3.329672918	0.04785869191
0.401258	3.331519378	0.04690645814
0.404145	3.333217492	0.04552469984
0.407032	3.334770406	0.04378926223
0.409919	3.336181266	0.04188841418
0.412805	3.33745225	0.03998072623
0.415692	3.33858602	0.03808540331
0.418579	3.339584512	0.03615328848
0.421466	3.340449904	0.03420996253
0.424352	3.341183406	0.0323888576
0.427239	3.341786954	0.03082042362
0.430126	3.342262	0.02945598316
0.433013	3.342609996	0.0281246811
0.435899	3.342832152	0.02694379181
0.438786	3.34292992	0.02648753878
0.441673	3.342905236	0.02725890042
0.44456	3.34275931	0.02890509763
0.447446	3.34249432	0.03021116849
0.450333	3.342112202	0.03014339441
0.45322	3.341614892	0.02868249006
0.456107	3.341005052	0.02684915622
0.458993	3.340285344	0.02586441205
0.46188	3.339458672	0.02605862678
0.464767	3.338528182	0.02698484667
0.467654	3.337497504	0.02812546687
0.47054	3.33637051	0.02918837333
0.473427	3.335150588	0.03015729694
0.476314	3.33384282	0.0311423814
0.479201	3.332451078	0.03213690745
0.482087	3.330980444	0.0330208134
0.484974	3.329435758	0.03368451548
0.487861	3.327822828	0.0339022847
0.490748	3.326146736	0.03334077582
0.493634	3.32441329	0.03207050074
0.496521	3.32262854	0.03062777424
0.499408	3.32079902	0.02947629249
